player_name,salary,season,salary_mill,year
James Michael McAdoo,980431,2016-17,0.98,2016
JaMychal Green,980431,2016-17,0.98,2016
Louis Amundson,980431,2016-17,0.98,2016
Jerami Grant,980431,2016-17,0.98,2016
Damjan Rudez,980431,2016-17,0.98,2016
Elton Brand,980000,2016-17,0.98,2016
Axel Toupane,977534,2016-17,0.98,2016
Stephen Zimmerman,950000,2016-17,0.95,2016
Andrew Harrison,945000,2016-17,0.94,2016
Bobby Brown,940070,2016-17,0.94,2016
Tyler Ulis,918369,2016-17,0.92,2016
Jason Thompson,893333,2016-17,0.89,2016
Raul Neto,877800,2016-17,0.88,2016
Malcolm Brogdon,875000,2016-17,0.88,2016
Christian Wood,874636,2016-17,0.87,2016
Cristiano Felicio,874636,2016-17,0.87,2016
Jordan McRae,874636,2016-17,0.87,2016
Salah Mejri,874636,2016-17,0.87,2016
Darrun Hilliard,874636,2016-17,0.87,2016
Josh Richardson,874636,2016-17,0.87,2016
TJ McConnell,874636,2016-17,0.87,2016
Alan Williams,874636,2016-17,0.87,2016
Pat Connaughton,874636,2016-17,0.87,2016
Jonathon Simmons,874636,2016-17,0.87,2016
Norman Powell,874636,2016-17,0.87,2016
Paul Zipser,750000,2016-17,0.75,2016
Spencer Dinwiddie,726672,2016-17,0.73,2016
Ryan Kelly,713305,2016-17,0.71,2016
Jonathan Gibson,671346,2016-17,0.67,2016
Joel Anthony,663810,2016-17,0.66,2016
Troy Williams,652165,2016-17,0.65,2016
AJ Hammons,650000,2016-17,0.65,2016
Michael Gbinije,650000,2016-17,0.65,2016
Georges Niang,650000,2016-17,0.65,2016
Briante Weber,623447,2016-17,0.62,2016
Donatas Motiejunas,607491,2016-17,0.61,2016
Jake Layman,600000,2016-17,0.6,2016
Joel Bolomboy,600000,2016-17,0.6,2016
John Lucas,580344,2016-17,0.58,2016
Gary Payton II,578636,2016-17,0.58,2016
Toney Douglas,564868,2016-17,0.56,2016
Treveon Graham,543471,2016-17,0.54,2016
Kay Felder,543471,2016-17,0.54,2016
Nicolas Brussino,543471,2016-17,0.54,2016
Dorian Finney-Smith,543471,2016-17,0.54,2016
Patrick McCaw,543471,2016-17,0.54,2016
Kyle Wiltjer,543471,2016-17,0.54,2016
Chinanu Onuaku,543471,2016-17,0.54,2016
Diamond Stone,543471,2016-17,0.54,2016
Rodney McGruder,543471,2016-17,0.54,2016
Cheick Diallo,543471,2016-17,0.54,2016
Ron Baker,543471,2016-17,0.54,2016
Marshall Plumlee,543471,2016-17,0.54,2016
Maurice Ndour,543471,2016-17,0.54,2016
Semaj Christon,543471,2016-17,0.54,2016
Derrick Jones,543471,2016-17,0.54,2016
Tim Quarterman,543471,2016-17,0.54,2016
Davis Bertans,543471,2016-17,0.54,2016
Bryn Forbes,543471,2016-17,0.54,2016
Fred VanVleet,543471,2016-17,0.54,2016
Daniel Ochefu,543471,2016-17,0.54,2016
Sheldon Mac,543471,2016-17,0.54,2016
Danuel House,543471,2016-17,0.54,2016
Chasson Randle,541170,2016-17,0.54,2016
Arinze Onuaku,426775,2016-17,0.43,2016
Yogi Ferrell,409300,2016-17,0.41,2016
Johnny O'Bryant,392169,2016-17,0.39,2016
Aaron Harrison,365289,2016-17,0.37,2016
Okaro White,310995,2016-17,0.31,2016
Isaiah Taylor,305000,2016-17,0.3,2016
Norris Cole,288131,2016-17,0.29,2016
Ben Bentil,281968,2016-17,0.28,2016
Jarell Eddie,277898,2016-17,0.28,2016
Elliot Williams,250000,2016-17,0.25,2016
Yi Jianlian,250000,2016-17,0.25,2016
Lamar Patterson,242963,2016-17,0.24,2016
Jordan Crawford,234920,2016-17,0.23,2016
Nicolas Laprovittola,204601,2016-17,0.2,2016
Reggie Williams,193307,2016-17,0.19,2016
Pierre Jackson,191810,2016-17,0.19,2016
Brandon Paul,155000,2016-17,0.16,2016
Shawn Long,154512,2016-17,0.15,2016
Robbie Hummel,150000,2016-17,0.15,2016
Jarnell Stokes,150000,2016-17,0.15,2016
Mike Tobey,138937,2016-17,0.14,2016
Patricio Garino,131968,2016-17,0.13,2016
Jarrod Uthoff,129920,2016-17,0.13,2016
Marcus Paige,125000,2016-17,0.12,2016
Ray McCallum,119493,2016-17,0.12,2016
Manny Harris,119493,2016-17,0.12,2016
Wayne Selden,115087,2016-17,0.12,2016
Egidijus Mockevicius,100000,2016-17,0.1,2016
Stefan Jankovic,100000,2016-17,0.1,2016
JP Tokoto,100000,2016-17,0.1,2016
Isaiah Cousins,100000,2016-17,0.1,2016
Quinn Cook,95904,2016-17,0.1,2016
Marcus Georges-Hunt,88936,2016-17,0.09,2016
Jordan Farmar,82976,2016-17,0.08,2016
Prince Ibeh,77250,2016-17,0.08,2016
Keith Benson,75000,2016-17,0.08,2016
Kaleb Tarczewski,75000,2016-17,0.08,2016
Ryan Arcidiacono,75000,2016-17,0.08,2016
Henry Sims,75000,2016-17,0.08,2016
Quincy Ford,75000,2016-17,0.08,2016
Alex Poythress,73743,2016-17,0.07,2016
David Nwaba,73528,2016-17,0.07,2016
Gary Neal,72193,2016-17,0.07,2016
Kyle Collinsworth,70000,2016-17,0.07,2016
Thomas Walkup,69500,2016-17,0.07,2016
James Webb,65000,2016-17,0.06,2016
Zach Auguste,60000,2016-17,0.06,2016
Brady Heslip,56500,2016-17,0.06,2016
Matt Costello,50000,2016-17,0.05,2016
Damion Lee,50000,2016-17,0.05,2016
Nate Wolters,50000,2016-17,0.05,2016
DJ Kennedy,50000,2016-17,0.05,2016
Scott Wood,50000,2016-17,0.05,2016
Elgin Cook,50000,2016-17,0.05,2016
Julyan Stone,50000,2016-17,0.05,2016
Alex Caruso,50000,2016-17,0.05,2016
Anthony Barber,50000,2016-17,0.05,2016
Dionte Christmas,50000,2016-17,0.05,2016
EJ Singler,50000,2016-17,0.05,2016
Beau Beech,45000,2016-17,0.04,2016
Phil Pressey,35000,2016-17,0.04,2016
Nikola Jovanovic,30000,2016-17,0.03,2016
Jalen Jones,25000,2016-17,0.02,2016
Nick Zeisloft,25000,2016-17,0.02,2016
Tony Wroten,25000,2016-17,0.02,2016
Dahntay Jones,24022,2016-17,0.02,2016
Stephen Curry,34682550,2017-18,34.68,2017
LeBron James,33285709,2017-18,33.29,2017
Paul Millsap,30769231,2017-18,30.77,2017
Gordon Hayward,29727900,2017-18,29.73,2017
Blake Griffin,29512900,2017-18,29.51,2017
Kyle Lowry,28903704,2017-18,28.9,2017
Mike Conley,28530608,2017-18,28.53,2017
James Harden,28299399,2017-18,28.3,2017
Russell Westbrook,28299399,2017-18,28.3,2017
DeMar DeRozan,27739975,2017-18,27.74,2017
Al Horford,27734405,2017-18,27.73,2017
Carmelo Anthony,26243760,2017-18,26.24,2017
Damian Lillard,26153057,2017-18,26.15,2017
Jrue Holiday,25686667,2017-18,25.69,2017
Chris Bosh,25289390,2017-18,25.29,2017
Kevin Durant,25000000,2017-18,25.0,2017
Otto Porter,24773250,2017-18,24.77,2017
Chris Paul,24268959,2017-18,24.27,2017
CJ McCollum,23962573,2017-18,23.96,2017
Andre Drummond,23775506,2017-18,23.78,2017
Hassan Whiteside,23775506,2017-18,23.78,2017
Anthony Davis,23775506,2017-18,23.78,2017
Bradley Beal,23775506,2017-18,23.78,2017
Dwight Howard,23500000,2017-18,23.5,2017
Harrison Barnes,23112004,2017-18,23.11,2017
Chandler Parsons,23112004,2017-18,23.11,2017
JJ Redick,23000000,2017-18,23.0,2017
Kevin Love,22642350,2017-18,22.64,2017
DeAndre Jordan,22642350,2017-18,22.64,2017
Brook Lopez,22642350,2017-18,22.64,2017
Marc Gasol,22642350,2017-18,22.64,2017
Giannis Antetokounmpo,22471911,2017-18,22.47,2017
Steven Adams,22471911,2017-18,22.47,2017
Nicolas Batum,22434783,2017-18,22.43,2017
LaMarcus Aldridge,21461010,2017-18,21.46,2017
Greg Monroe,21384175,2017-18,21.38,2017
Rudy Gobert,21224719,2017-18,21.22,2017
Victor Oladipo,21000000,2017-18,21.0,2017
Danilo Gallinari,20559599,2017-18,20.56,2017
Serge Ibaka,20061729,2017-18,20.06,2017
George Hill,20000000,2017-18,20.0,2017
Ryan Anderson,19578455,2017-18,19.58,2017
Paul George,19300000,2017-18,19.3,2017
Jeff Teague,19000000,2017-18,19.0,2017
Kyrie Irving,18868626,2017-18,18.87,2017
Kawhi Leonard,18868625,2017-18,18.87,2017
Jimmy Butler,18696918,2017-18,18.7,2017
Allen Crabbe,18500000,2017-18,18.5,2017
DeMarcus Cousins,18063850,2017-18,18.06,2017
John Wall,18063850,2017-18,18.06,2017
Enes Kanter,17884176,2017-18,17.88,2017
Wesley Matthews,17884175,2017-18,17.88,2017
Dwyane Wade,17878652,2017-18,17.88,2017
Klay Thompson,17826150,2017-18,17.83,2017
Joakim Noah,17765000,2017-18,17.76,2017
Kentavious Caldwell-Pope,17745894,2017-18,17.75,2017
Luol Deng,17190000,2017-18,17.19,2017
Evan Turner,17131148,2017-18,17.13,2017
Goran Dragic,17000450,2017-18,17.0,2017
Bismack Biyombo,17000000,2017-18,17.0,2017
Evan Fournier,17000000,2017-18,17.0,2017
Kent Bazemore,16910112,2017-18,16.91,2017
Robert Covington,16698103,2017-18,16.7,2017
Tim Hardaway Jr,16500000,2017-18,16.5,2017
Tristan Thompson,16400000,2017-18,16.4,2017
Draymond Green,16400000,2017-18,16.4,2017
Reggie Jackson,16000000,2017-18,16.0,2017
Tobias Harris,16000000,2017-18,16.0,2017
Pau Gasol,16000000,2017-18,16.0,2017
Ian Mahinmi,16000000,2017-18,16.0,2017
Dennis Schroeder,15500000,2017-18,15.5,2017
Jonas Valanciunas,15460675,2017-18,15.46,2017
Tony Parker,15453126,2017-18,15.45,2017
Timofey Mozgov,15280000,2017-18,15.28,2017
Jamal Crawford,15270762,2017-18,15.27,2017
Andre Iguodala,14814815,2017-18,14.81,2017
DeMarre Carroll,14800000,2017-18,14.8,2017
Eric Bledsoe,14500000,2017-18,14.5,2017
Gorgui Dieng,14112360,2017-18,14.11,2017
Khris Middleton,14100000,2017-18,14.1,2017
Ricky Rubio,14100000,2017-18,14.1,2017
Mason Plumlee,14041096,2017-18,14.04,2017
Taj Gibson,14000000,2017-18,14.0,2017
Robin Lopez,13788500,2017-18,13.79,2017
JR Smith,13760000,2017-18,13.76,2017
James Johnson,13734000,2017-18,13.73,2017
Joe Ingles,13636364,2017-18,13.64,2017
Brandon Knight,13618750,2017-18,13.62,2017
Marvin Williams,13168750,2017-18,13.17,2017
Michael Kidd-Gilchrist,13000000,2017-18,13.0,2017
Tyson Chandler,13000000,2017-18,13.0,2017
Eric Gordon,12943020,2017-18,12.94,2017
Kenneth Faried,12921348,2017-18,12.92,2017
Thaddeus Young,12921348,2017-18,12.92,2017
Marcin Gortat,12782609,2017-18,12.78,2017
Cody Zeller,12584270,2017-18,12.58,2017
Nikola Mirotic,12500000,2017-18,12.5,2017
Miles Plumlee,12400000,2017-18,12.4,2017
Zach Randolph,12307692,2017-18,12.31,2017
Nikola Vucevic,12250000,2017-18,12.25,2017
Solomon Hill,12236535,2017-18,12.24,2017
Dion Waiters,12100000,2017-18,12.1,2017
Wilson Chandler,12016854,2017-18,12.02,2017
Kelly Olynyk,12007169,2017-18,12.01,2017
Jeremy Lin,12000000,2017-18,12.0,2017
Kemba Walker,12000000,2017-18,12.0,2017
Derrick Favors,12000000,2017-18,12.0,2017
Austin Rivers,11825000,2017-18,11.82,2017
Courtney Lee,11747890,2017-18,11.75,2017
Nikola Pekovic,11600000,2017-18,11.6,2017
Jordan Clarkson,11562500,2017-18,11.56,2017
John Henson,11422536,2017-18,11.42,2017
Amir Johnson,11000000,2017-18,11.0,2017
Alec Burks,10845506,2017-18,10.85,2017
Patrick Mills,10714286,2017-18,10.71,2017
Moe Harkless,10662922,2017-18,10.66,2017
Omer Asik,10595505,2017-18,10.6,2017
Bojan Bogdanovic,10500000,2017-18,10.5,2017
Mirza Teletovic,10500000,2017-18,10.5,2017
Terrence Ross,10500000,2017-18,10.5,2017
Jon Leuer,10497319,2017-18,10.5,2017
Iman Shumpert,10337079,2017-18,10.34,2017
Joe Johnson,10254904,2017-18,10.25,2017
Darren Collison,10000000,2017-18,10.0,2017
Jared Dudley,10000000,2017-18,10.0,2017
Danny Green,10000000,2017-18,10.0,2017
Meyers Leonard,9904495,2017-18,9.9,2017
Tony Snell,9821429,2017-18,9.82,2017
Al Jefferson,9769821,2017-18,9.77,2017
Matthew Dellavedova,9607500,2017-18,9.61,2017
Trevor Booker,9571137,2017-18,9.57,2017
Bogdan Bogdanovic,9470614,2017-18,9.47,2017
Andre Roberson,9259260,2017-18,9.26,2017
Dwight Powell,9003125,2017-18,9.0,2017
Jerryd Bayless,9000000,2017-18,9.0,2017
Avery Bradley,8808989,2017-18,8.81,2017
JaMychal Green,8533333,2017-18,8.53,2017
E'Twaun Moore,8445024,2017-18,8.45,2017
Rudy Gay,8406000,2017-18,8.41,2017
Kosta Koufos,8393000,2017-18,8.39,2017
Corey Brewer,8105615,2017-18,8.11,2017
Garrett Temple,8000000,2017-18,8.0,2017
Vince Carter,8000000,2017-18,8.0,2017
Markieff Morris,8000000,2017-18,8.0,2017
CJ Miles,7936509,2017-18,7.94,2017
Cristiano Felicio,7843500,2017-18,7.84,2017
Shaun Livingston,7692308,2017-18,7.69,2017
Cory Joseph,7630000,2017-18,7.63,2017
PJ Tucker,7590035,2017-18,7.59,2017
Andrew Wiggins,7574322,2017-18,7.57,2017
Darrell Arthur,7464912,2017-18,7.46,2017
Channing Frye,7420912,2017-18,7.42,2017
Trevor Ariza,7400000,2017-18,7.4,2017
Al-Farouq Aminu,7319035,2017-18,7.32,2017
Cole Aldrich,7300000,2017-18,7.3,2017
DJ Augustin,7250000,2017-18,7.25,2017
Marco Belinelli,7082277,2017-18,7.08,2017
Markelle Fultz,7026240,2017-18,7.03,2017
Jeremy Lamb,7000000,2017-18,7.0,2017
Kyle Korver,7000000,2017-18,7.0,2017
Louis Williams,7000000,2017-18,7.0,2017
Jameer Nelson,6998920,2017-18,7.0,2017
Dewayne Dedmon,6900000,2017-18,6.9,2017
Jae Crowder,6796117,2017-18,6.8,2017
Jabari Parker,6782392,2017-18,6.78,2017
Langston Galloway,6666667,2017-18,6.67,2017
Lance Thomas,6655325,2017-18,6.66,2017
Ersan Ilyasova,6514288,2017-18,6.51,2017
Matt Barnes,6400625,2017-18,6.4,2017
Ed Davis,6352531,2017-18,6.35,2017
Rajon Rondo,6300000,2017-18,6.3,2017
Jonathon Simmons,6300000,2017-18,6.3,2017
Lonzo Ball,6286560,2017-18,6.29,2017
Wayne Ellington,6270000,2017-18,6.27,2017
Isaiah Thomas,6261394,2017-18,6.26,2017
Karl-Anthony Towns,6216840,2017-18,6.22,2017
Ben Simmons,6168840,2017-18,6.17,2017
Joel Embiid,6100266,2017-18,6.1,2017
Josh McRoberts,6021175,2017-18,6.02,2017
Ishmael Smith,6000000,2017-18,6.0,2017
Milos Teodosic,6000000,2017-18,6.0,2017
Shelvin Mack,6000000,2017-18,6.0,2017
Alan Williams,6000000,2017-18,6.0,2017
Brandan Wright,5955760,2017-18,5.96,2017
Wesley Johnson,5881260,2017-18,5.88,2017
Boban Marjanovic,5881260,2017-18,5.88,2017
Tyler Johnson,5821260,2017-18,5.82,2017
Alex Abrines,5725000,2017-18,5.72,2017
Jayson Tatum,5645400,2017-18,5.65,2017
D'Angelo Russell,5562360,2017-18,5.56,2017
Brandon Ingram,5519400,2017-18,5.52,2017
Josh Smith,5514806,2017-18,5.51,2017
Patrick Beverley,5513514,2017-18,5.51,2017
Aaron Gordon,5504419,2017-18,5.5,2017
Deron Williams,5474787,2017-18,5.47,2017
Arron Afflalo,5328652,2017-18,5.33,2017
Anthony Tolliver,5290000,2017-18,5.29,2017
Thabo Sefolosha,5250000,2017-18,5.25,2017
Jason Smith,5225000,2017-18,5.22,2017
Ben McLemore,5200000,2017-18,5.2,2017
Nick Young,5192000,2017-18,5.19,2017
Patrick Patterson,5192000,2017-18,5.19,2017
Josh Jackson,5090040,2017-18,5.09,2017
Mike Muscala,5000000,2017-18,5.0,2017
Marcus Morris,5000000,2017-18,5.0,2017
Dirk Nowitzki,5000000,2017-18,5.0,2017
Larry Sanders,5000000,2017-18,5.0,2017
Jahlil Okafor,4995120,2017-18,5.0,2017
Dante Exum,4992385,2017-18,4.99,2017
Alexis Ajinca,4961798,2017-18,4.96,2017
Jaylen Brown,4956480,2017-18,4.96,2017
Richard Jefferson,4828652,2017-18,4.83,2017
Sean Kilpatrick,4774445,2017-18,4.77,2017
Kyle Singler,4666500,2017-18,4.67,2017
De'Aaron Fox,4609200,2017-18,4.61,2017
Marcus Smart,4538019,2017-18,4.54,2017
Kristaps Porzingis,4503600,2017-18,4.5,2017
Justin Holiday,4500000,2017-18,4.5,2017
Dragan Bender,4468800,2017-18,4.47,2017
Devin Harris,4402546,2017-18,4.4,2017
Ron Baker,4328000,2017-18,4.33,2017
Aron Baynes,4300000,2017-18,4.3,2017
Nerlens Noel,4187599,2017-18,4.19,2017
Alex Len,4187599,2017-18,4.19,2017
Jonathan Isaac,4186320,2017-18,4.19,2017
Lance Stephenson,4180000,2017-18,4.18,2017
Julius Randle,4149242,2017-18,4.15,2017
Kyle O'Quinn,4087500,2017-18,4.09,2017
Mario Hezonja,4078320,2017-18,4.08,2017
Kris Dunn,4046760,2017-18,4.05,2017
Noah Vonleh,4031018,2017-18,4.03,2017
Jonas Jerebko,4000000,2017-18,4.0,2017
Nemanja Bjelica,3950000,2017-18,3.95,2017
Jose Juan Barea,3903900,2017-18,3.9,2017
Quincy Pondexter,3853931,2017-18,3.85,2017
Lauri Markkanen,3821640,2017-18,3.82,2017
Nik Stauskas,3807146,2017-18,3.81,2017
Willie Cauley-Stein,3704160,2017-18,3.7,2017
Paul Pierce,3679840,2017-18,3.68,2017
Buddy Hield,3675480,2017-18,3.68,2017
Will Barton,3533333,2017-18,3.53,2017
Frank Ntilikina,3501120,2017-18,3.5,2017
Lavoy Allen,3500000,2017-18,3.5,2017
Zaza Pachulia,3477600,2017-18,3.48,2017
Nenê,3477600,2017-18,3.48,2017
Troy Daniels,3408520,2017-18,3.41,2017
Emmanuel Mudiay,3381480,2017-18,3.38,2017
Jamal Murray,3355320,2017-18,3.36,2017
Elfrid Payton,3332340,2017-18,3.33,2017
Doug McDermott,3294994,2017-18,3.29,2017
Tarik Black,3290000,2017-18,3.29,2017
Tyreke Evans,3290000,2017-18,3.29,2017
Jodie Meeks,3290000,2017-18,3.29,2017
Dennis Smith,3218280,2017-18,3.22,2017
Zach LaVine,3202217,2017-18,3.2,2017
Ekpe Udoh,3200000,2017-18,3.2,2017
TJ Warren,3152930,2017-18,3.15,2017
Stanley Johnson,3097800,2017-18,3.1,2017
Thon Maker,3086784,2017-18,3.09,2017
Marquese Chriss,3073800,2017-18,3.07,2017
Zach Collins,3057240,2017-18,3.06,2017
Seth Curry,3028410,2017-18,3.03,2017
James Ennis,3028410,2017-18,3.03,2017
Mindaugas Kuzminskas,3028410,2017-18,3.03,2017
Tomas Satoransky,3000000,2017-18,3.0,2017
Ramon Sessions,2986463,2017-18,2.99,2017
Jusuf Nurkic,2947304,2017-18,2.95,2017
Lucas Nogueira,2947304,2017-18,2.95,2017
Malik Monk,2904480,2017-18,2.9,2017
Frank Kaminsky,2847600,2017-18,2.85,2017
Andrew Nicholson,2844429,2017-18,2.84,2017
Jakob Poeltl,2825640,2017-18,2.83,2017
Luke Kennard,2759280,2017-18,2.76,2017
Justise Winslow,2705040,2017-18,2.71,2017
Michael Carter-Williams,2700000,2017-18,2.7,2017
Cedi Osman,2642857,2017-18,2.64,2017
Donovan Mitchell,2621280,2017-18,2.62,2017
Gary Harris,2550055,2017-18,2.55,2017
Domantas Sabonis,2550000,2017-18,2.55,2017
Derrick Rose,2533488,2017-18,2.53,2017
Malcolm Delaney,2500000,2017-18,2.5,2017
Reggie Bullock,2500000,2017-18,2.5,2017
Manu Ginobili,2500000,2017-18,2.5,2017
Bam Adebayo,2490360,2017-18,2.49,2017
Georgios Papagiannis,2486757,2017-18,2.49,2017
Myles Turner,2483040,2017-18,2.48,2017
Bruno Caboclo,2451224,2017-18,2.45,2017
Ronnie Price,2442455,2017-18,2.44,2017
Trey Lyles,2441400,2017-18,2.44,2017
Taurean Prince,2422560,2017-18,2.42,2017
Dario Saric,2422560,2017-18,2.42,2017
Rodney Hood,2386864,2017-18,2.39,2017
Justin Jackson,2365560,2017-18,2.37,2017
Shabazz Napier,2361359,2017-18,2.36,2017
Rashad Vaughn,2338653,2017-18,2.34,2017
Clint Capela,2334528,2017-18,2.33,2017
Jose Calderon,2328652,2017-18,2.33,2017
David West,2328652,2017-18,2.33,2017
Udonis Haslem,2328652,2017-18,2.33,2017
Jason Terry,2328652,2017-18,2.33,2017
Jarrett Jack,2328652,2017-18,2.33,2017
Raymond Felton,2328652,2017-18,2.33,2017
Nick Collison,2328652,2017-18,2.33,2017
Devin Booker,2319360,2017-18,2.32,2017
Dante Cunningham,2300000,2017-18,2.3,2017
Wade Baldwin,2254292,2017-18,2.25,2017
Guerschon Yabusele,2247480,2017-18,2.25,2017
Justin Patton,2247480,2017-18,2.25,2017
Monta Ellis,2245400,2017-18,2.25,2017
Cameron Payne,2203440,2017-18,2.2,2017
Denzel Valentine,2186400,2017-18,2.19,2017
Kyle Anderson,2151704,2017-18,2.15,2017
DJ Wilson,2135040,2017-18,2.14,2017
Jeff Green,2116955,2017-18,2.12,2017
JaVale McGee,2116955,2017-18,2.12,2017
Luc Mbah a Moute,2116955,2017-18,2.12,2017
Aaron Brooks,2116955,2017-18,2.12,2017
Michael Beasley,2116955,2017-18,2.12,2017
Marreese Speights,2116955,2017-18,2.12,2017
Omri Casspi,2106470,2017-18,2.11,2017
Mario Chalmers,2106407,2017-18,2.11,2017
Darius Miller,2100000,2017-18,2.1,2017
Kelly Oubre,2093040,2017-18,2.09,2017
Juan Hernangomez,2076840,2017-18,2.08,2017
TJ Leaf,2028360,2017-18,2.03,2017
Spencer Hawes,2007058,2017-18,2.01,2017
Tim Frazier,2000000,2017-18,2.0,2017
Terry Rozier,1988520,2017-18,1.99,2017
Luke Babbitt,1974159,2017-18,1.97,2017
John Collins,1936920,2017-18,1.94,2017
Shabazz Muhammad,1924755,2017-18,1.92,2017
Harry Giles,1859400,2017-18,1.86,2017
Troy Williams,1842176,2017-18,1.84,2017
Sam Dekker,1794600,2017-18,1.79,2017
Terrance Ferguson,1785000,2017-18,1.78,2017
Henry Ellenson,1780800,2017-18,1.78,2017
Eric Moreland,1740000,2017-18,1.74,2017
Jerian Grant,1713840,2017-18,1.71,2017
Jarrett Allen,1713720,2017-18,1.71,2017
Quincy Acy,1709538,2017-18,1.71,2017
Tyler Zeller,1709538,2017-18,1.71,2017
Jordan Crawford,1709538,2017-18,1.71,2017
Mike Scott,1709538,2017-18,1.71,2017
Malik Beasley,1700640,2017-18,1.7,2017
Ante Zizic,1645200,2017-18,1.65,2017
Delon Wright,1645200,2017-18,1.65,2017
OG Anunoby,1645200,2017-18,1.65,2017
Caris LeVert,1632480,2017-18,1.63,2017
Mike Dunleavy,1600000,2017-18,1.6,2017
Timothe Luwawu,1594590,2017-18,1.59,2017
Tyler Lydon,1579440,2017-18,1.58,2017
Justin Anderson,1579440,2017-18,1.58,2017
Ian Clark,1577230,2017-18,1.58,2017
DeAndre Bembry,1567200,2017-18,1.57,2017
Shane Larkin,1524305,2017-18,1.52,2017
Joe Harris,1524305,2017-18,1.52,2017
Spencer Dinwiddie,1524305,2017-18,1.52,2017
Julyan Stone,1524305,2017-18,1.52,2017
Glenn Robinson III,1524305,2017-18,1.52,2017
Tyler Ennis,1524305,2017-18,1.52,2017
Johnny O'Bryant,1524305,2017-18,1.52,2017
Jerami Grant,1524305,2017-18,1.52,2017
Joffrey Lauvergne,1524305,2017-18,1.52,2017
Bobby Portis,1516320,2017-18,1.52,2017
DeAndre Liggins,1505942,2017-18,1.51,2017
Malachi Richardson,1504560,2017-18,1.5,2017
Tony Allen,1471382,2017-18,1.47,2017
Willie Reed,1471382,2017-18,1.47,2017
Larry Nance Jr,1471382,2017-18,1.47,2017
Salah Mejri,1471382,2017-18,1.47,2017
Nikola Jokic,1471382,2017-18,1.47,2017
Kevon Looney,1471382,2017-18,1.47,2017
Joseph Young,1471382,2017-18,1.47,2017
Montrezl Harrell,1471382,2017-18,1.47,2017
Jarell Martin,1471382,2017-18,1.47,2017
Josh Richardson,1471382,2017-18,1.47,2017
Jordan Mickey,1471382,2017-18,1.47,2017
Tyus Jones,1471382,2017-18,1.47,2017
Josh Huestis,1471382,2017-18,1.47,2017
Richaun Holmes,1471382,2017-18,1.47,2017
TJ McConnell,1471382,2017-18,1.47,2017
Pat Connaughton,1471382,2017-18,1.47,2017
Norman Powell,1471382,2017-18,1.47,2017
Raul Neto,1471382,2017-18,1.47,2017
Chris McCullough,1471382,2017-18,1.47,2017
Furkan Korkmaz,1465920,2017-18,1.47,2017
Caleb Swanigan,1465920,2017-18,1.47,2017
Okaro White,1460927,2017-18,1.46,2017
Rondae Hollis-Jefferson,1455720,2017-18,1.46,2017
Willy Hernangomez,1435750,2017-18,1.44,2017
Kyle Kuzma,1423560,2017-18,1.42,2017
Tony Bradley,1414920,2017-18,1.41,2017
Derrick White,1404600,2017-18,1.4,2017
Josh Hart,1394520,2017-18,1.39,2017
Gerald Green,1381403,2017-18,1.38,2017
Brice Johnson,1331160,2017-18,1.33,2017
Diamond Stone,1312611,2017-18,1.31,2017
Isaiah Taylor,1312611,2017-18,1.31,2017
Sheldon Mac,1312611,2017-18,1.31,2017
Isaiah Whitehead,1312611,2017-18,1.31,2017
Treveon Graham,1312611,2017-18,1.31,2017
Paul Zipser,1312611,2017-18,1.31,2017
David Nwaba,1312611,2017-18,1.31,2017
Dorian Finney-Smith,1312611,2017-18,1.31,2017
Yogi Ferrell,1312611,2017-18,1.31,2017
Patrick McCaw,1312611,2017-18,1.31,2017
Damian Jones,1312611,2017-18,1.31,2017
Chinanu Onuaku,1312611,2017-18,1.31,2017
Ivica Zubac,1312611,2017-18,1.31,2017
Deyonta Davis,1312611,2017-18,1.31,2017
Andrew Harrison,1312611,2017-18,1.31,2017
Wayne Selden,1312611,2017-18,1.31,2017
Rodney McGruder,1312611,2017-18,1.31,2017
AJ Hammons,1312611,2017-18,1.31,2017
Malcolm Brogdon,1312611,2017-18,1.31,2017
Marcus Georges-Hunt,1312611,2017-18,1.31,2017
Cheick Diallo,1312611,2017-18,1.31,2017
Chasson Randle,1312611,2017-18,1.31,2017
Tyler Ulis,1312611,2017-18,1.31,2017
Jake Layman,1312611,2017-18,1.31,2017
Skal Labissiere,1312611,2017-18,1.31,2017
Dejounte Murray,1312611,2017-18,1.31,2017
Bryn Forbes,1312611,2017-18,1.31,2017
Davis Bertans,1312611,2017-18,1.31,2017
Pascal Siakam,1312611,2017-18,1.31,2017
Fred VanVleet,1312611,2017-18,1.31,2017
